Belgium,France,Germany,United Kingdom,Japan,United States,Australia,Austria,Canada,Chile,Denmark,Finland,Greece,Italy,Korea,Luxembourg,Mexico,Netherlands,Norway,Poland,Spain,People's Republic of China,India
"0,998446702957153","1,00720202922821","0,954254150390625","1,00794458389282","0,955119013786316","0,960328996181488","0,996799826622009","1,00556325912476","0,981404900550842","1,08459961414337","0,951410889625549","1,04543578624725","1,20761430263519","1,05670607089996","0,931382954120636","1,07029354572296","1,03228187561035","1,01622474193573","1,03488612174988","0,904665231704712","0,999730110168457","0,900703489780426","0,814441323280335"
"0,981440722942352","0,981861293315887","0,912429213523865","0,974743902683258","0,922479450702667","0,960801601409912","0,976954519748688","0,976491689682007","0,965170562267303","1,0361647605896","0,923662722110748","0,973738968372345","1,15948688983917","1,01243376731873","0,930734217166901","1,02204084396362","0,983853161334991","0,980943500995636","1,00978815555573","0,91143000125885","0,986090779304504","0,91917872428894","0,834385991096497"
"0,998170793056488","0,988146305084228","0,934333026409149","0,982106029987335","0,953957736492157","0,976706624031067","0,947031497955322","0,984043121337891","0,970380902290344","1,04511046409607","0,947972416877747","0,997309386730194","1,12770330905914","1,024453997612","0,965028703212738","1,03965604305267","0,978910028934479","0,993211209774017","1,0028064250946","0,941655278205872","0,989485800266266","0,943399548530579","0,857027769088745"
"0,995251595973968","0,992856800556183","0,956630289554596","0,986902415752411","0,953257918357849","0,974877834320068","0,935356259346008","0,992056131362915","0,979385673999786","1,05072379112244","0,949598610401154","1,00643742084503","1,05211532115936","1,02365684509277","0,973469138145447","1,02616393566132","0,992111921310425","0,995976507663727","0,99150812625885","0,963485479354858","0,985744893550873","0,954174220561981","0,853308320045471"
"0,994456648826599","0,986448168754577","0,957805216312408","0,982966423034668","0,963423073291779","0,977445542812347","0,938347578048706","0,992561757564545","0,975002408027649","1,04796051979065","0,95543110370636","0,982331871986389","1,01293277740479","1,00151491165161","0,969531416893005","0,988204061985016","0,995726883411408","0,985080599784851","0,996287107467651","0,958422958850861","0,976828277111053","0,937876343727112","0,860598266124725"
"0,99493008852005","0,989419043064117","0,958837032318115","0,987309813499451","0,982661366462708","0,979361772537231","0,918231248855591","0,987830221652985","0,98028838634491","1,04120898246765","0,95662921667099","0,973819851875305","1,00127160549164","0,998209178447723","0,974216878414154","0,994300186634064","0,98519641160965","0,982862949371338","0,989755511283874","0,953349590301514","0,971213698387146","0,958272099494934","0,867612600326538"
"1,00123083591461","0,991487085819244","0,968997895717621","0,991722464561462","0,980420231819153","0,983972787857056","0,905476748943329","0,98608136177063","0,995387196540832","1,02899968624115","0,964866280555725","0,966953635215759","1,01466286182404","0,998641610145569","0,980396270751953","0,997716009616852","0,994303822517395","0,988785922527313","0,989810168743134","0,954396724700928","0,970960259437561","0,980885148048401","0,899902105331421"
"1,0099264383316","0,991390466690064","0,975287020206451","0,997975409030914","0,987466752529144","0,992851078510284","0,915229320526123","0,992815136909485","0,985646843910217","1,0178427696228","0,975629568099976","0,966509163379669","1,00416398048401","0,997130513191223","0,980000674724579","1,00525617599487","0,997861385345459","0,988997459411621","0,995182394981384","0,962944746017456","0,98338657617569","0,987295269966126","0,936692953109741"
"1,00539290904999","0,987416863441467","0,98848432302475","0,998123586177826","0,987011075019836","0,993717789649963","0,909583330154419","0,992736279964447","0,984449982643127","1,00902760028839","0,987294018268585","0,982179701328278","0,998990774154663","0,995217561721802","0,98667299747467","1,01723694801331","1,00037586688995","0,990747332572937","0,990809381008148","0,971672713756561","0,990713179111481","0,999352276325226","0,975378811359406"
1,1,1,1,1,1,"0,918108940124512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"0,997773826122284","1,00471937656403","0,996553301811218","0,998898148536682","0,99466609954834","1,00818192958832","0,902912795543671","1,00203585624695","1,00662112236023","1,01612997055054","1,01345074176788","0,990056931972504","1,00781321525574","0,997501015663147","1,01266229152679","0,993585765361786","0,99639493227005","1,00243651866913","0,989664256572723","1,03769719600678","1,00065159797668","0,982810914516449","1,01738560199738"
"0,994151949882507","0,997133731842041","0,99066823720932","0,995244026184082","1,00450611114502","1,01686203479767","0,887590825557709","0,998128473758698","1,01281106472015","1,00468146800995","1,0260763168335","0,984099209308624","1,01897048950195","0,992592632770538","1,01186752319336","0,979594826698303","0,975559055805206","0,99882698059082","0,97717934846878","1,05802989006042","1,00230503082275","0,989711105823517","1,02012705802917"
